video,prompt,negative_prompt
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000386.mp4,"A video showing the process of folding a towel, demonstration 887",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000387.mp4,"A video showing the process of folding a towel, demonstration 888",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000388.mp4,"A video showing the process of folding a towel, demonstration 889",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000389.mp4,"A video showing the process of folding a towel, demonstration 890",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000390.mp4,"A video showing the process of folding a towel, demonstration 891",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000391.mp4,"A video showing the process of folding a towel, demonstration 892",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000392.mp4,"A video showing the process of folding a towel, demonstration 893",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000393.mp4,"A video showing the process of folding a towel, demonstration 894",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000394.mp4,"A video showing the process of folding a towel, demonstration 895",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000395.mp4,"A video showing the process of folding a towel, demonstration 896",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000396.mp4,"A video showing the process of folding a towel, demonstration 897",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000397.mp4,"A video showing the process of folding a towel, demonstration 898",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000398.mp4,"A video showing the process of folding a towel, demonstration 899",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000399.mp4,"A video showing the process of folding a towel, demonstration 900",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000400.mp4,"A video showing the process of folding a towel, demonstration 901",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000401.mp4,"A video showing the process of folding a towel, demonstration 902",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000402.mp4,"A video showing the process of folding a towel, demonstration 903",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000403.mp4,"A video showing the process of folding a towel, demonstration 904",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000404.mp4,"A video showing the process of folding a towel, demonstration 905",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000405.mp4,"A video showing the process of folding a towel, demonstration 906",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000406.mp4,"A video showing the process of folding a towel, demonstration 907",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000407.mp4,"A video showing the process of folding a towel, demonstration 908",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000408.mp4,"A video showing the process of folding a towel, demonstration 909",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000409.mp4,"A video showing the process of folding a towel, demonstration 910",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000410.mp4,"A video showing the process of folding a towel, demonstration 911",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000411.mp4,"A video showing the process of folding a towel, demonstration 912",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000412.mp4,"A video showing the process of folding a towel, demonstration 913",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000413.mp4,"A video showing the process of folding a towel, demonstration 914",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000414.mp4,"A video showing the process of folding a towel, demonstration 915",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000415.mp4,"A video showing the process of folding a towel, demonstration 916",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000416.mp4,"A video showing the process of folding a towel, demonstration 917",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000417.mp4,"A video showing the process of folding a towel, demonstration 918",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000418.mp4,"A video showing the process of folding a towel, demonstration 919",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000419.mp4,"A video showing the process of folding a towel, demonstration 920",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000420.mp4,"A video showing the process of folding a towel, demonstration 921",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000421.mp4,"A video showing the process of folding a towel, demonstration 922",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000422.mp4,"A video showing the process of folding a towel, demonstration 923",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000423.mp4,"A video showing the process of folding a towel, demonstration 924",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000424.mp4,"A video showing the process of folding a towel, demonstration 925",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000425.mp4,"A video showing the process of folding a towel, demonstration 926",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000426.mp4,"A video showing the process of folding a towel, demonstration 927",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000427.mp4,"A video showing the process of folding a towel, demonstration 928",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000428.mp4,"A video showing the process of folding a towel, demonstration 929",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000429.mp4,"A video showing the process of folding a towel, demonstration 930",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000430.mp4,"A video showing the process of folding a towel, demonstration 931",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000431.mp4,"A video showing the process of folding a towel, demonstration 932",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000432.mp4,"A video showing the process of folding a towel, demonstration 933",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000433.mp4,"A video showing the process of folding a towel, demonstration 934",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000434.mp4,"A video showing the process of folding a towel, demonstration 935",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000435.mp4,"A video showing the process of folding a towel, demonstration 936",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000436.mp4,"A video showing the process of folding a towel, demonstration 937",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000437.mp4,"A video showing the process of folding a towel, demonstration 938",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000438.mp4,"A video showing the process of folding a towel, demonstration 939",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000439.mp4,"A video showing the process of folding a towel, demonstration 940",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000440.mp4,"A video showing the process of folding a towel, demonstration 941",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000441.mp4,"A video showing the process of folding a towel, demonstration 942",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000442.mp4,"A video showing the process of folding a towel, demonstration 943",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000443.mp4,"A video showing the process of folding a towel, demonstration 944",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000444.mp4,"A video showing the process of folding a towel, demonstration 945",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000445.mp4,"A video showing the process of folding a towel, demonstration 946",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000446.mp4,"A video showing the process of folding a towel, demonstration 947",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000447.mp4,"A video showing the process of folding a towel, demonstration 948",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000448.mp4,"A video showing the process of folding a towel, demonstration 949",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000449.mp4,"A video showing the process of folding a towel, demonstration 950",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000450.mp4,"A video showing the process of folding a towel, demonstration 951",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000451.mp4,"A video showing the process of folding a towel, demonstration 952",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000452.mp4,"A video showing the process of folding a towel, demonstration 953",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000453.mp4,"A video showing the process of folding a towel, demonstration 954",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000454.mp4,"A video showing the process of folding a towel, demonstration 955",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000455.mp4,"A video showing the process of folding a towel, demonstration 956",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000456.mp4,"A video showing the process of folding a towel, demonstration 957",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000457.mp4,"A video showing the process of folding a towel, demonstration 958",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000458.mp4,"A video showing the process of folding a towel, demonstration 959",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000459.mp4,"A video showing the process of folding a towel, demonstration 960",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000460.mp4,"A video showing the process of folding a towel, demonstration 961",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000461.mp4,"A video showing the process of folding a towel, demonstration 962",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000462.mp4,"A video showing the process of folding a towel, demonstration 963",
